title,year,avgRating,votes,directorName,writeName,runtime,genre
Jersey Boys,2014,6.8,28480,Clint Eastwood,Rick Elice,134,"Biography,Drama,Music"
If I Stay,2014,6.8,99587,R.J. Cutler,Shauna Cross,107,"Drama,Fantasy,Music"
If I Stay,2014,6.8,99587,R.J. Cutler,Gayle Forman,107,"Drama,Fantasy,Music"
Obvious Child,2014,6.8,19758,Gillian Robespierre,Karen Maine,84,"Comedy,Drama,Romance"
Obvious Child,2014,6.8,19758,Gillian Robespierre,Elisabeth Holm,84,"Comedy,Drama,Romance"
Obvious Child,2014,6.8,19758,Gillian Robespierre,Harold Manning,84,"Comedy,Drama,Romance"
Obvious Child,2014,6.8,19758,Gillian Robespierre,Gillian Robespierre,84,"Comedy,Drama,Romance"
Obvious Child,2014,6.8,19758,Gillian Robespierre,Anna Bean,84,"Comedy,Drama,Romance"
Before We Go,2014,6.8,37855,Chris Evans,Chris Shafer,95,"Comedy,Drama,Romance"
Before We Go,2014,6.8,37855,Chris Evans,Ronald Bass,95,"Comedy,Drama,Romance"
Before We Go,2014,6.8,37855,Chris Evans,Jen Smolka,95,"Comedy,Drama,Romance"
Before We Go,2014,6.8,37855,Chris Evans,Paul Vicknair,95,"Comedy,Drama,Romance"
Veronica Mars,2014,6.8,44947,Rob Thomas,Diane Ruggiero,107,"Crime,Drama,Mystery"
Veronica Mars,2014,6.8,44947,Rob Thomas,Rob Thomas,107,"Crime,Drama,Mystery"
Draft Day,2014,6.8,45516,Ivan Reitman,Scott Rothman,110,"Drama,Sport"
Draft Day,2014,6.8,45516,Ivan Reitman,Rajiv Joseph,110,"Drama,Sport"
A Most Wanted Man,2014,6.8,64621,Anton Corbijn,Andrew Bovell,122,"Crime,Drama,Thriller"
A Most Wanted Man,2014,6.8,64621,Anton Corbijn,John le Carré,122,"Crime,Drama,Thriller"
A Most Wanted Man,2014,6.8,64621,Anton Corbijn,Stephen Cornwell,122,"Crime,Drama,Thriller"
Stonehearst Asylum,2014,6.8,42502,Brad Anderson,Joe Gangemi,112,"Drama,Horror,Mystery"
Stonehearst Asylum,2014,6.8,42502,Brad Anderson,Edgar Allan Poe,112,"Drama,Horror,Mystery"
Mr. Peabody & Sherman,2014,6.8,54153,Rob Minkoff,Ted Key,92,"Adventure,Animation,Comedy"
Mr. Peabody & Sherman,2014,6.8,54153,Rob Minkoff,Robert Ben Garant,92,"Adventure,Animation,Comedy"
Mr. Peabody & Sherman,2014,6.8,54153,Rob Minkoff,Jay Ward,92,"Adventure,Animation,Comedy"
Mr. Peabody & Sherman,2014,6.8,54153,Rob Minkoff,Thomas Lennon,92,"Adventure,Animation,Comedy"
Mr. Peabody & Sherman,2014,6.8,54153,Rob Minkoff,Craig Wright,92,"Adventure,Animation,Comedy"
Mr. Peabody & Sherman,2014,6.8,54153,Rob Minkoff,Michael McCullers,92,"Adventure,Animation,Comedy"
Cold in July,2014,6.8,29972,Jim Mickle,Nick Damici,109,"Crime,Thriller"
Cold in July,2014,6.8,29972,Jim Mickle,Joe R. Lansdale,109,"Crime,Thriller"
Cold in July,2014,6.8,29972,Jim Mickle,Jim Mickle,109,"Crime,Thriller"
Housebound,2014,6.8,28298,Gerard Johnstone,Gerard Johnstone,107,"Comedy,Horror,Mystery"
Mr. Turner,2014,6.8,21341,Mike Leigh,Mike Leigh,150,"Biography,Drama,History"
The Maze Runner,2014,6.8,363158,Wes Ball,James Dashner,113,"Action,Mystery,Sci-Fi"
The Maze Runner,2014,6.8,363158,Wes Ball,Grant Pierce Myers,113,"Action,Mystery,Sci-Fi"
The Maze Runner,2014,6.8,363158,Wes Ball,T.S. Nowlin,113,"Action,Mystery,Sci-Fi"
The Maze Runner,2014,6.8,363158,Wes Ball,Noah Oppenheim,113,"Action,Mystery,Sci-Fi"
The Boxtrolls,2014,6.8,48022,Graham Annable,Alan Snow,96,"Adventure,Animation,Comedy"
The Boxtrolls,2014,6.8,48022,Anthony Stacchi,Alan Snow,96,"Adventure,Animation,Comedy"
The Boxtrolls,2014,6.8,48022,Graham Annable,Adam Pava,96,"Adventure,Animation,Comedy"
The Boxtrolls,2014,6.8,48022,Anthony Stacchi,Adam Pava,96,"Adventure,Animation,Comedy"
The Boxtrolls,2014,6.8,48022,Graham Annable,Irena Brignull,96,"Adventure,Animation,Comedy"
The Boxtrolls,2014,6.8,48022,Anthony Stacchi,Irena Brignull,96,"Adventure,Animation,Comedy"
The Boxtrolls,2014,6.8,48022,Graham Annable,Vera Brosgol,96,"Adventure,Animation,Comedy"
The Boxtrolls,2014,6.8,48022,Anthony Stacchi,Vera Brosgol,96,"Adventure,Animation,Comedy"
The Boxtrolls,2014,6.8,48022,Graham Annable,Phil Dale,96,"Adventure,Animation,Comedy"
The Boxtrolls,2014,6.8,48022,Anthony Stacchi,Phil Dale,96,"Adventure,Animation,Comedy"
The Boxtrolls,2014,6.8,48022,Graham Annable,Anthony Stacchi,96,"Adventure,Animation,Comedy"
The Boxtrolls,2014,6.8,48022,Anthony Stacchi,Anthony Stacchi,96,"Adventure,Animation,Comedy"
Love Is Strange,2014,6.7,11014,Ira Sachs,Mauricio Zacharias,94,"Drama,Romance"
Love Is Strange,2014,6.7,11014,Ira Sachs,Ira Sachs,94,"Drama,Romance"
The Hunger Games: Mockingjay - Part 1,2014,6.7,355296,Francis Lawrence,Suzanne Collins,123,"Action,Adventure,Sci-Fi"
The Hunger Games: Mockingjay - Part 1,2014,6.7,355296,Francis Lawrence,Peter Craig,123,"Action,Adventure,Sci-Fi"
The Hunger Games: Mockingjay - Part 1,2014,6.7,355296,Francis Lawrence,Danny Strong,123,"Action,Adventure,Sci-Fi"
Samba,2014,6.7,12450,Olivier Nakache,Muriel Coulin,118,"Comedy,Drama,Romance"
Samba,2014,6.7,12450,Éric Toledano,Muriel Coulin,118,"Comedy,Drama,Romance"
Samba,2014,6.7,12450,Olivier Nakache,Olivier Nakache,118,"Comedy,Drama,Romance"
Samba,2014,6.7,12450,Éric Toledano,Olivier Nakache,118,"Comedy,Drama,Romance"
Samba,2014,6.7,12450,Olivier Nakache,Delphine Coulin,118,"Comedy,Drama,Romance"
Samba,2014,6.7,12450,Éric Toledano,Delphine Coulin,118,"Comedy,Drama,Romance"
Samba,2014,6.7,12450,Olivier Nakache,Éric Toledano,118,"Comedy,Drama,Romance"
Samba,2014,6.7,12450,Éric Toledano,Éric Toledano,118,"Comedy,Drama,Romance"
Redirected,2014,6.7,32016,Emilis Velyvis,Lewis Britnell,99,"Action,Comedy,Crime"
Redirected,2014,6.7,32016,Emilis Velyvis,Emilis Velyvis,99,"Action,Comedy,Crime"
Redirected,2014,6.7,32016,Emilis Velyvis,Jonas Banys,99,"Action,Comedy,Crime"
The Best of Me,2014,6.7,54009,Michael Hoffman,Nicholas Sparks,118,"Drama,Romance"
The Best of Me,2014,6.7,54009,Michael Hoffman,J. Mills Goodloe,118,"Drama,Romance"
The Best of Me,2014,6.7,54009,Michael Hoffman,Will Fetters,118,"Drama,Romance"
Inherent Vice,2014,6.7,76263,Paul Thomas Anderson,Thomas Pynchon,148,"Comedy,Crime,Drama"
Inherent Vice,2014,6.7,76263,Paul Thomas Anderson,Paul Thomas Anderson,148,"Comedy,Crime,Drama"
"Men, Women & Children",2014,6.7,26456,Jason Reitman,Jason Reitman,119,"Comedy,Drama"
"Men, Women & Children",2014,6.7,26456,Jason Reitman,Erin Cressida Wilson,119,"Comedy,Drama"
"Men, Women & Children",2014,6.7,26456,Jason Reitman,Chad Kultgen,119,"Comedy,Drama"
Divergent,2014,6.7,381039,Neil Burger,Veronica Roth,139,"Adventure,Mystery,Sci-Fi"
Divergent,2014,6.7,381039,Neil Burger,Vanessa Taylor,139,"Adventure,Mystery,Sci-Fi"
Divergent,2014,6.7,381039,Neil Burger,Evan Daugherty,139,"Adventure,Mystery,Sci-Fi"
Penguins of Madagascar,2014,6.7,68509,Simon J. Smith,John Aboud,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Eric Darnell,John Aboud,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Simon J. Smith,Michael Colton,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Eric Darnell,Michael Colton,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Simon J. Smith,Brent Simons,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Eric Darnell,Brent Simons,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Simon J. Smith,Tom McGrath,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Eric Darnell,Tom McGrath,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Simon J. Smith,Eric Darnell,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Eric Darnell,Eric Darnell,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Simon J. Smith,Alan Schoolcraft,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Eric Darnell,Alan Schoolcraft,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Simon J. Smith,Brandon Sawyer,92,"Adventure,Animation,Comedy"
Penguins of Madagascar,2014,6.7,68509,Eric Darnell,Brandon Sawyer,92,"Adventure,Animation,Comedy"
Goodnight Mommy,2014,6.7,31672,Severin Fiala,Severin Fiala,99,"Horror,Mystery,Thriller"
Goodnight Mommy,2014,6.7,31672,Veronika Franz,Severin Fiala,99,"Horror,Mystery,Thriller"
Goodnight Mommy,2014,6.7,31672,Severin Fiala,Veronika Franz,99,"Horror,Mystery,Thriller"
Goodnight Mommy,2014,6.7,31672,Veronika Franz,Veronika Franz,99,"Horror,Mystery,Thriller"
The Salvation,2014,6.7,30530,Kristian Levring,Anders Thomas Jensen,92,"Drama,Western"
The Salvation,2014,6.7,30530,Kristian Levring,Kristian Levring,92,"Drama,Western"
The Amazing Spider-Man 2,2014,6.7,363694,Marc Webb,James Vanderbilt,142,"Action,Adventure,Sci-Fi"
The Amazing Spider-Man 2,2014,6.7,363694,Marc Webb,Jeff Pinkner,142,"Action,Adventure,Sci-Fi"
The Amazing Spider-Man 2,2014,6.7,363694,Marc Webb,Alex Kurtzman,142,"Action,Adventure,Sci-Fi"
The Amazing Spider-Man 2,2014,6.7,363694,Marc Webb,Roberto Orci,142,"Action,Adventure,Sci-Fi"
The Amazing Spider-Man 2,2014,6.7,363694,Marc Webb,Stan Lee,142,"Action,Adventure,Sci-Fi"
The Amazing Spider-Man 2,2014,6.7,363694,Marc Webb,Steve Ditko,142,"Action,Adventure,Sci-Fi"
Wish I Was Here,2014,6.7,33230,Zach Braff,Adam J. Braff,106,"Comedy,Drama"
Wish I Was Here,2014,6.7,33230,Zach Braff,Zach Braff,106,"Comedy,Drama"
When the Game Stands Tall,2014,6.7,13967,Thomas Carter,David Zelon,115,"Drama,Family,Sport"
When the Game Stands Tall,2014,6.7,13967,Thomas Carter,Scott Marshall Smith,115,"Drama,Family,Sport"
When the Game Stands Tall,2014,6.7,13967,Thomas Carter,Neil Hayes,115,"Drama,Family,Sport"
Clouds of Sils Maria,2014,6.7,22983,Olivier Assayas,Olivier Assayas,124,Drama
The Guest,2014,6.7,76626,Adam Wingard,Simon Barrett,100,"Mystery,Thriller"
Spring,2014,6.7,18306,Aaron Moorhead,Justin Benson,109,"Comedy,Horror,Romance"
Spring,2014,6.7,18306,Justin Benson,Justin Benson,109,"Comedy,Horror,Romance"
Barefoot,2014,6.6,19851,Andrew Fleming,Stephen Zotnowski,90,"Comedy,Drama,Romance"
The Homesman,2014,6.6,25818,Tommy Lee Jones,Wesley A. Oliver,122,"Drama,Western"
The Homesman,2014,6.6,25818,Tommy Lee Jones,Tommy Lee Jones,122,"Drama,Western"
The Homesman,2014,6.6,25818,Tommy Lee Jones,Kieran Fitzgerald,122,"Drama,Western"
The Homesman,2014,6.6,25818,Tommy Lee Jones,Glendon Swarthout,122,"Drama,Western"
The Trip to Italy,2014,6.6,12933,Michael Winterbottom,Michael Winterbottom,108,"Comedy,Drama"
This Is Where I Leave You,2014,6.6,61774,Shawn Levy,Jonathan Tropper,103,"Comedy,Drama"
The Interview,2014,6.6,274007,Evan Goldberg,Evan Goldberg,112,Comedy
The Interview,2014,6.6,274007,Seth Rogen,Evan Goldberg,112,Comedy
The Interview,2014,6.6,274007,Evan Goldberg,Seth Rogen,112,Comedy
The Interview,2014,6.6,274007,Seth Rogen,Seth Rogen,112,Comedy
The Interview,2014,6.6,274007,Evan Goldberg,Dan Sterling,112,Comedy
The Interview,2014,6.6,274007,Seth Rogen,Dan Sterling,112,Comedy
"Kumiko, the Treasure Hunter",2014,6.6,10261,David Zellner,David Zellner,105,Drama
"Kumiko, the Treasure Hunter",2014,6.6,10261,David Zellner,Nathan Zellner,105,Drama
Magic in the Moonlight,2014,6.6,55684,Woody Allen,Woody Allen,97,"Comedy,Romance"
Ek Villain,2014,6.5,13492,Mohit Suri,Tushar Hiranandani,129,"Action,Crime,Drama"
Ek Villain,2014,6.5,13492,Mohit Suri,Milap Zaveri,129,"Action,Crime,Drama"
A Little Chaos,2014,6.5,16457,Alan Rickman,Alison Deegan,112,"Drama,Romance"
A Little Chaos,2014,6.5,16457,Alan Rickman,Jeremy Brock,112,"Drama,Romance"
A Little Chaos,2014,6.5,16457,Alan Rickman,Alan Rickman,112,"Drama,Romance"
Let's Be Cops,2014,6.5,117226,Luke Greenfield,Nicholas Thomas,104,"Comedy,Crime"
Let's Be Cops,2014,6.5,117226,Luke Greenfield,Luke Greenfield,104,"Comedy,Crime"
The Giver,2014,6.5,99683,Phillip Noyce,Lois Lowry,97,"Drama,Romance,Sci-Fi"
The Giver,2014,6.5,99683,Phillip Noyce,Michael Mitnick,97,"Drama,Romance,Sci-Fi"
The Giver,2014,6.5,99683,Phillip Noyce,Robert B. Weide,97,"Drama,Romance,Sci-Fi"
The Purge: Anarchy,2014,6.5,114615,James DeMonaco,James DeMonaco,103,"Action,Horror,Sci-Fi"
Stretch,2014,6.5,26020,Joe Carnahan,Jerry Corley,94,"Comedy,Crime"
Stretch,2014,6.5,26020,Joe Carnahan,Rob Rose,94,"Comedy,Crime"
Stretch,2014,6.5,26020,Joe Carnahan,Joe Carnahan,94,"Comedy,Crime"
Son of a Gun,2014,6.5,22484,Julius Avery,Julius Avery,108,"Action,Crime,Drama"
Son of a Gun,2014,6.5,22484,Julius Avery,John Collee,108,"Action,Crime,Drama"
Time Lapse,2014,6.5,34781,Bradley King,Bradley King,104,"Sci-Fi,Thriller"
Time Lapse,2014,6.5,34781,Bradley King,Bp Cooper,104,"Sci-Fi,Thriller"
Escobar: Paradise Lost,2014,6.5,17774,Andrea Di Stefano,Francesca Marciano,120,"Crime,Drama,History"
Escobar: Paradise Lost,2014,6.5,17774,Andrea Di Stefano,Andrea Di Stefano,120,"Crime,Drama,History"
Blended,2014,6.5,99732,Frank Coraci,Ivan Menchell,117,"Comedy,Romance"
Blended,2014,6.5,99732,Frank Coraci,Clare Sera,117,"Comedy,Romance"
Need for Speed,2014,6.5,149014,Scott Waugh,John Gatins,132,"Action,Crime,Thriller"
Need for Speed,2014,6.5,149014,Scott Waugh,George Gatins,132,"Action,Crime,Thriller"
A Walk Among the Tombstones,2014,6.5,98863,Scott Frank,Scott Frank,114,"Crime,Drama,Mystery"
A Walk Among the Tombstones,2014,6.5,98863,Scott Frank,Lawrence Block,114,"Crime,Drama,Mystery"
Sin City: A Dame to Kill For,2014,6.5,131016,Robert Rodriguez,Frank Miller,102,"Crime,Thriller"
Sin City: A Dame to Kill For,2014,6.5,131016,Frank Miller,Frank Miller,102,"Crime,Thriller"
Spanish Affair,2014,6.5,13715,Emilio Martínez Lázaro,Borja Cobeaga,98,"Comedy,Romance"
Spanish Affair,2014,6.5,13715,Emilio Martínez Lázaro,Diego San José,98,"Comedy,Romance"
Good Kill,2014,6.4,19637,Andrew Niccol,Andrew Niccol,102,"Drama,Thriller,War"
Muppets Most Wanted,2014,6.4,27307,James Bobin,Jim Henson,107,"Adventure,Comedy,Crime"
Muppets Most Wanted,2014,6.4,27307,James Bobin,James Bobin,107,"Adventure,Comedy,Crime"
Muppets Most Wanted,2014,6.4,27307,James Bobin,Nicholas Stoller,107,"Adventure,Comedy,Crime"
Beauty and the Beast,2014,6.4,16735,Christophe Gans,Christophe Gans,112,"Drama,Fantasy,Romance"
Beauty and the Beast,2014,6.4,16735,Christophe Gans,Jeanne-Marie Leprince de Beaumont,112,"Drama,Fantasy,Romance"
Beauty and the Beast,2014,6.4,16735,Christophe Gans,Sandra Vo-Anh,112,"Drama,Fantasy,Romance"
Laggies,2014,6.4,36137,Lynn Shelton,Andrea Seigel,99,"Comedy,Drama,Romance"
Two Night Stand,2014,6.4,55641,Max Nichols,Mark Hammer,86,"Comedy,Romance"
The Voices,2014,6.4,43686,Marjane Satrapi,Michael R. Perry,103,"Action,Comedy,Crime"
Top Five,2014,6.4,23958,Chris Rock,Chris Rock,102,"Comedy,Romance"
Lucy,2014,6.4,377860,Luc Besson,Luc Besson,89,"Action,Sci-Fi,Thriller"
Godzilla,2014,6.4,330992,Gareth Edwards,Takeo Murata,123,"Action,Adventure,Sci-Fi"
Godzilla,2014,6.4,330992,Gareth Edwards,David S. Goyer,123,"Action,Adventure,Sci-Fi"
Godzilla,2014,6.4,330992,Gareth Edwards,Shigeru Kayama,123,"Action,Adventure,Sci-Fi"
Godzilla,2014,6.4,330992,Gareth Edwards,Frank Darabont,123,"Action,Adventure,Sci-Fi"
Godzilla,2014,6.4,330992,Gareth Edwards,Dave Callaham,123,"Action,Adventure,Sci-Fi"
Godzilla,2014,6.4,330992,Gareth Edwards,Max Borenstein,123,"Action,Adventure,Sci-Fi"
Godzilla,2014,6.4,330992,Gareth Edwards,Ishirô Honda,123,"Action,Adventure,Sci-Fi"
Just Before I Go,2014,6.4,15523,Courteney Cox,David Flebotte,95,"Comedy,Drama"
White Bird in a Blizzard,2014,6.4,24129,Gregg Araki,Gregg Araki,91,"Drama,Mystery,Thriller"
White Bird in a Blizzard,2014,6.4,24129,Gregg Araki,Laura Kasischke,91,"Drama,Mystery,Thriller"
Black Sea,2014,6.4,29757,Kevin Macdonald,Dennis Kelly,114,"Adventure,Drama,Thriller"
Cake,2014,6.4,31540,Daniel Barnz,Patrick Tobin,102,Drama
A Long Way Down,2014,6.4,27984,Pascal Chaumeil,Nick Hornby,96,"Comedy,Drama"
A Long Way Down,2014,6.4,27984,Pascal Chaumeil,Jack Thorne,96,"Comedy,Drama"
The Rover,2014,6.4,38057,David Michôd,David Michôd,103,"Action,Crime,Drama"
The Rover,2014,6.4,38057,David Michôd,Joel Edgerton,103,"Action,Crime,Drama"
The Inbetweeners 2,2014,6.4,35642,Iain Morris,Iain Morris,96,Comedy
The Inbetweeners 2,2014,6.4,35642,Damon Beesley,Iain Morris,96,Comedy
The Inbetweeners 2,2014,6.4,35642,Iain Morris,Damon Beesley,96,Comedy
The Inbetweeners 2,2014,6.4,35642,Damon Beesley,Damon Beesley,96,Comedy
Horrible Bosses 2,2014,6.3,134641,Sean Anders,John Morris,108,"Action,Comedy,Crime"
Horrible Bosses 2,2014,6.3,134641,Sean Anders,Jonathan Goldstein,108,"Action,Comedy,Crime"
Horrible Bosses 2,2014,6.3,134641,Sean Anders,Michael Markowitz,108,"Action,Comedy,Crime"
Horrible Bosses 2,2014,6.3,134641,Sean Anders,John Francis Daley,108,"Action,Comedy,Crime"
Horrible Bosses 2,2014,6.3,134641,Sean Anders,Sean Anders,108,"Action,Comedy,Crime"
While We're Young,2014,6.3,38254,Noah Baumbach,Noah Baumbach,97,"Comedy,Drama,Mystery"
While We're Young,2014,6.3,38254,Noah Baumbach,Henrik Ibsen,97,"Comedy,Drama,Mystery"
While We're Young,2014,6.3,38254,Noah Baumbach,Wallace Shawn,97,"Comedy,Drama,Mystery"
Transcendence,2014,6.3,195119,Wally Pfister,Jack Paglen,119,"Drama,Mystery,Romance"
Endless Love,2014,6.3,35759,Shana Feste,Scott Spencer,104,"Drama,Romance"
Endless Love,2014,6.3,35759,Shana Feste,Joshua Safran,104,"Drama,Romance"
Endless Love,2014,6.3,35759,Shana Feste,Shana Feste,104,"Drama,Romance"
Neighbors,2014,6.3,251119,Nicholas Stoller,Andrew Jay Cohen,97,Comedy
Neighbors,2014,6.3,251119,Nicholas Stoller,Brendan O'Brien,97,Comedy
Before I Go to Sleep,2014,6.3,59181,Rowan Joffe,S.J. Watson,92,"Drama,Mystery,Thriller"
Before I Go to Sleep,2014,6.3,59181,Rowan Joffe,Rowan Joffe,92,"Drama,Mystery,Thriller"
Creep,2014,6.3,23938,Patrick Brice,Mark Duplass,77,"Horror,Thriller"
Creep,2014,6.3,23938,Patrick Brice,Patrick Brice,77,"Horror,Thriller"
The Disappearance of Eleanor Rigby: Them,2014,6.3,10060,Ned Benson,Ned Benson,123,"Drama,Romance"
Dracula Untold,2014,6.3,156712,Gary Shore,Burk Sharpless,92,"Action,Drama,Fantasy"
Dracula Untold,2014,6.3,156712,Gary Shore,Bram Stoker,92,"Action,Drama,Fantasy"
Dracula Untold,2014,6.3,156712,Gary Shore,Matt Sazama,92,"Action,Drama,Fantasy"
Wyrmwood: Road of the Dead,2014,6.3,13829,Kiah Roache-Turner,Kiah Roache-Turner,98,"Action,Comedy,Horror"
Wyrmwood: Road of the Dead,2014,6.3,13829,Kiah Roache-Turner,Tristan Roache-Turner,98,"Action,Comedy,Horror"
Rio 2,2014,6.3,66877,Carlos Saldanha,Carlos Saldanha,101,"Adventure,Animation,Comedy"
Rio 2,2014,6.3,66877,Carlos Saldanha,Don Rhymer,101,"Adventure,Animation,Comedy"
Rio 2,2014,6.3,66877,Carlos Saldanha,Jenny Bicks,101,"Adventure,Animation,Comedy"
Rio 2,2014,6.3,66877,Carlos Saldanha,Yoni Brenner,101,"Adventure,Animation,Comedy"
Rio 2,2014,6.3,66877,Carlos Saldanha,Carlos Kotkin,101,"Adventure,Animation,Comedy"
The November Man,2014,6.3,56411,Roger Donaldson,Karl Gajdusek,108,"Action,Crime,Thriller"
The November Man,2014,6.3,56411,Roger Donaldson,Bill Granger,108,"Action,Crime,Thriller"
The November Man,2014,6.3,56411,Roger Donaldson,Michael Finch,108,"Action,Crime,Thriller"
The Loft,2014,6.3,43107,Erik Van Looy,Wesley Strick,108,"Mystery,Romance,Thriller"
The Loft,2014,6.3,43107,Erik Van Looy,Bart De Pauw,108,"Mystery,Romance,Thriller"
13 Sins,2014,6.3,27392,Daniel Stamm,Chookiat Sakveerakul,93,"Horror,Thriller"
13 Sins,2014,6.3,27392,Daniel Stamm,Eakasit Thairaat,93,"Horror,Thriller"
13 Sins,2014,6.3,27392,Daniel Stamm,David Birke,93,"Horror,Thriller"
13 Sins,2014,6.3,27392,Daniel Stamm,Daniel Stamm,93,"Horror,Thriller"
Better Living Through Chemistry,2014,6.3,12653,David Posamentier,David Posamentier,91,"Comedy,Drama"
Better Living Through Chemistry,2014,6.3,12653,Geoff Moore,David Posamentier,91,"Comedy,Drama"
Better Living Through Chemistry,2014,6.3,12653,David Posamentier,Geoff Moore,91,"Comedy,Drama"
Better Living Through Chemistry,2014,6.3,12653,Geoff Moore,Geoff Moore,91,"Comedy,Drama"
Dear White People,2014,6.2,22830,Justin Simien,Justin Simien,108,"Comedy,Drama,Romance"
Ride Along,2014,6.2,88392,Tim Story,Phil Hay,99,"Action,Comedy,Crime"
Ride Along,2014,6.2,88392,Tim Story,Jason Mantzoukas,99,"Action,Comedy,Crime"
Ride Along,2014,6.2,88392,Tim Story,Matt Manfredi,99,"Action,Comedy,Crime"
Ride Along,2014,6.2,88392,Tim Story,Greg Coolidge,99,"Action,Comedy,Crime"
3 Days to Kill,2014,6.2,77410,McG,Adi Hasak,117,"Action,Drama,Thriller"
3 Days to Kill,2014,6.2,77410,McG,Luc Besson,117,"Action,Drama,Thriller"
Maps to the Stars,2014,6.2,32734,David Cronenberg,Bruce Wagner,111,"Comedy,Drama"
Deliver Us from Evil,2014,6.2,60666,Scott Derrickson,Ralph Sarchie,118,"Action,Biography,Crime"
Deliver Us from Evil,2014,6.2,60666,Scott Derrickson,Scott Derrickson,118,"Action,Biography,Crime"
Deliver Us from Evil,2014,6.2,60666,Scott Derrickson,Lisa Collier Cool,118,"Action,Biography,Crime"
Deliver Us from Evil,2014,6.2,60666,Scott Derrickson,Paul Harris Boardman,118,"Action,Biography,Crime"
Cuban Fury,2014,6.2,16286,James Griffiths,Nick Frost,98,"Comedy,Romance,Sport"
Cuban Fury,2014,6.2,16286,James Griffiths,Jon Brown,98,"Comedy,Romance,Sport"
That Awkward Moment,2014,6.2,87315,Tom Gormican,Tom Gormican,94,"Comedy,Romance"
Winter's Tale,2014,6.2,46738,Akiva Goldsman,Akiva Goldsman,118,"Drama,Fantasy,Mystery"
Winter's Tale,2014,6.2,46738,Akiva Goldsman,Mark Helprin,118,"Drama,Fantasy,Mystery"
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,6.2,34651,Miguel Arteta,Rob Lieber,81,"Comedy,Family"
